usage_id,workorder_id,part_id,quantity,cost_eur
16154,17522,1040,9,123.77
16155,15682,1085,4,233.11
16156,7740,1082,6,398.13
16157,15349,1019,2,87.64
16158,19544,1064,5,379.66
16159,2401,1080,6,283.57
16160,18693,1010,3,445.03
16161,13106,1007,8,355.86
16162,3717,1030,5,47.98
16163,7267,1097,6,203.07
16164,8415,1013,1,395.4
16165,9966,1003,8,49.34
16166,17361,1009,7,288.87
16167,17962,1075,3,154.55
16168,1681,1068,1,136.41
16169,19909,1061,5,288.38
16170,17019,1077,2,430.75
16171,11391,1042,2,220.85
16172,15771,1098,6,294.52
16173,15477,1021,7,391.92
16174,19995,1011,2,289.15
16175,40,1001,4,257.86
16176,5294,1099,2,262.38
16177,15944,1061,1,403.98
16178,9602,1074,7,27.19
16179,17872,1060,8,264.53
16180,6499,1094,9,442.2
16181,1313,1050,3,409.77
16182,19815,1026,1,297.82
16183,2605,1094,6,329.78
16184,377,1046,5,407.57
16185,12164,1082,1,40.65
16186,5434,1047,4,99.23
16187,7025,1090,9,429.62
16188,6655,1007,2,135.1
16189,9322,1081,6,97.16
16190,5861,1013,4,94.96
16191,12430,1012,8,231.82
16192,13336,1009,6,187.44
16193,555,1010,9,369.81
16194,333,1071,4,315.68
16195,16007,1042,9,498.52
16196,15049,1063,5,215.12
16197,1248,1080,7,222.39
16198,14878,1071,9,280.04
16199,17022,1085,6,250.5
16200,6550,1019,3,241.72
16201,18499,1023,9,113.47
16202,4118,1099,1,139.38
16203,9139,1031,1,275.1
16204,15774,1062,7,61.68
16205,17270,1054,3,99.9
16206,8961,1051,9,390.71
16207,17337,1083,4,115.4
16208,9855,1031,4,342.37
16209,6608,1076,2,288.19
16210,7226,1029,5,171.23
16211,110,1071,3,170.88
16212,18744,1099,1,301.2
16213,4366,1007,7,352.84
16214,19157,1043,1,32.91
16215,13280,1090,4,206.19
16216,6001,1018,1,252.93
16217,6998,1051,5,318.75
16218,3386,1083,2,44.24
16219,13581,1089,9,250.78
16220,8218,1087,8,38.76
16221,2707,1033,7,346.49
16222,5624,1029,4,318.52
16223,15720,1024,4,105.77
16224,12288,1008,2,142.37
16225,8493,1066,8,144.6
16226,14829,1006,9,119.89
16227,8242,1013,9,384.14
16228,8301,1030,4,166.35
16229,13915,1052,4,66.86
16230,18099,1062,4,122.09
16231,8288,1070,2,23.69
16232,2880,1013,9,340.77
16233,10333,1046,1,322.09
16234,13671,1070,5,318.09
16235,9288,1041,8,496.57
16236,5948,1063,5,404.86
16237,3772,1042,6,60.76
16238,11720,1046,1,69.04
16239,14010,1032,5,486.77
16240,1118,1086,8,392.9
16241,19795,1034,3,362.21
16242,18435,1055,7,325.37
16243,11932,1061,6,437.22
16244,17345,1095,1,107.21
16245,17672,1042,6,355.46
16246,17292,1009,3,54.59
16247,7892,1053,7,319.23
16248,18868,1084,3,451.12
16249,9171,1068,1,321.11
16250,18937,1030,5,132.58
16251,3861,1021,1,301.2
16252,19148,1054,3,358.15
16253,17511,1032,5,378.33
16254,16631,1066,5,387.66
16255,17305,1046,1,128.52
16256,16093,1013,3,336.46
16257,12703,1072,4,412.8
16258,10012,1086,4,121.36
16259,12810,1029,3,236.91
16260,4858,1099,6,390.17
16261,6358,1063,6,482.03
16262,3894,1001,8,112.55
16263,13909,1039,1,467.74
16264,306,1016,2,122.8
16265,10823,1047,8,356.16
16266,9480,1074,2,393.94
16267,12337,1015,2,155.27
16268,13957,1093,5,148.91
16269,5537,1075,4,96.2
16270,10892,1037,6,482.86
16271,7380,1056,1,257.94
16272,17318,1032,5,323.67
16273,17642,1018,7,29.55
16274,13568,1094,3,266.18
16275,5187,1055,7,158.8
16276,18821,1068,7,436.61
16277,3002,1019,8,292.2
16278,5966,1051,5,486.62
16279,828,1009,3,276.17
16280,14367,1036,4,296.44
16281,880,1066,4,218.58
16282,8401,1007,7,191.31
16283,3022,1078,5,119.88
16284,18255,1001,4,196.58
16285,2358,1046,6,314.27
16286,13564,1077,1,396.33
16287,1707,1000,7,203.52
16288,19235,1074,3,208.05
16289,14585,1053,6,309.76
16290,7400,1096,2,263.91
16291,13313,1074,4,350.11
16292,11393,1060,1,63.13
16293,3832,1074,6,310.02
16294,19118,1091,4,290.74
16295,7756,1014,8,212.76
16296,18087,1082,6,146.08
16297,1805,1072,7,303.56
16298,1586,1068,1,202.14
16299,5055,1089,4,351.2
16300,10013,1050,6,188.28
16301,298,1010,5,166.22
16302,10146,1046,6,27.72
16303,16980,1082,8,244.48
16304,19825,1033,8,25.76
16305,16824,1015,3,459.64
16306,16620,1097,5,396.51
16307,3906,1021,8,482.74
16308,8786,1010,6,156.01
16309,18563,1099,1,442.19
16310,8483,1061,9,243.56
16311,16407,1028,4,451.19
16312,12469,1055,8,206.99
16313,14958,1057,6,93.76
16314,1192,1013,4,353.55
16315,19838,1074,8,232.43
16316,7309,1099,2,28.12
16317,8673,1064,9,287.58
16318,1320,1074,4,168.69
16319,17343,1053,7,33.9
16320,3130,1014,1,130.05
16321,14684,1089,4,463.0
16322,10779,1023,7,363.63
16323,2626,1014,3,341.6
16324,4332,1070,4,125.94
16325,18705,1090,4,24.55
16326,8535,1048,1,170.73
16327,11959,1053,5,247.35
16328,16773,1028,3,197.25
16329,15525,1076,7,447.98
16330,7940,1016,5,195.6
16331,5640,1099,1,68.26
16332,5412,1048,1,144.89
16333,2853,1009,8,196.18
16334,4906,1031,1,31.4
16335,15155,1014,6,100.13
16336,311,1071,2,118.39
16337,1416,1065,8,144.81
16338,11619,1071,9,349.07
16339,3544,1081,6,257.4
16340,12358,1072,5,44.56
16341,19567,1098,6,310.59
16342,5762,1034,3,198.54
16343,16977,1049,7,42.51
16344,12519,1095,6,235.41
16345,9155,1044,9,379.36
16346,9560,1059,9,143.4
16347,19834,1088,6,52.88
16348,10119,1073,3,370.78
16349,6198,1092,8,71.41
16350,18342,1042,9,70.28
16351,9867,1072,8,394.47
16352,9713,1074,7,304.85
16353,11467,1035,2,234.48
16354,10099,1027,6,161.38
16355,15625,1030,5,189.47
16356,13925,1077,9,159.49
16357,18155,1008,3,122.52
16358,10351,1000,5,35.21
16359,16142,1038,8,252.9
16360,9607,1036,9,270.56
16361,4147,1066,3,269.56
16362,12264,1087,3,436.06
16363,7917,1004,6,349.78
16364,4863,1097,4,127.34
16365,865,1007,5,48.04
16366,6287,1033,2,117.55
16367,19186,1081,9,107.72
16368,13874,1075,6,447.57
16369,17873,1091,9,498.17
16370,5472,1011,6,427.34
16371,11067,1028,4,191.91
16372,4484,1073,2,402.09
16373,3903,1014,6,371.73
16374,6800,1081,1,139.89
16375,7022,1046,6,29.48
16376,13347,1012,3,23.78
16377,10219,1036,9,306.92
16378,1377,1035,3,124.82
16379,8001,1076,9,334.27
16380,9723,1065,7,465.78
16381,12446,1018,3,415.28
16382,19518,1067,5,457.65
16383,18326,1063,3,370.05
16384,5375,1084,7,270.7
16385,2511,1067,9,180.65
16386,17030,1059,1,152.92
16387,2440,1068,9,345.16
16388,8354,1070,2,431.66
16389,10468,1062,7,126.04
16390,9716,1074,6,231.49
16391,12797,1083,5,253.86
16392,5464,1005,1,271.86
16393,1530,1081,4,148.59
16394,696,1053,1,401.48
16395,10011,1009,2,225.72
16396,1160,1063,4,385.41
16397,19711,1079,7,167.79
16398,1642,1065,1,259.84
16399,11860,1062,8,70.27
16400,14941,1032,7,226.38
16401,3287,1017,3,240.7
16402,12601,1091,6,473.33
16403,6307,1039,4,328.8
16404,18185,1014,5,134.04
16405,7397,1044,9,499.65
16406,2691,1023,5,151.34
16407,9286,1073,2,330.28
16408,12514,1017,9,84.58
16409,10327,1037,8,82.6
16410,18221,1085,1,264.17
16411,519,1067,8,430.47
16412,17131,1057,6,438.03
16413,1962,1001,4,445.26
16414,9690,1047,6,444.65
16415,15761,1024,5,75.49
16416,9793,1008,1,78.97
16417,19145,1054,3,466.19
16418,18363,1001,2,60.62
16419,12985,1020,5,443.37
16420,15620,1070,3,472.87
16421,9433,1037,5,179.35
16422,19747,1064,6,43.6
16423,2513,1068,8,161.22
16424,10507,1033,3,79.75
16425,17245,1017,2,112.89
16426,96,1002,6,207.98
16427,14356,1027,6,269.61
16428,15198,1092,6,414.57
16429,1469,1084,7,331.32
16430,2820,1047,2,210.18
16431,8940,1085,6,61.4
16432,9535,1090,7,377.15
16433,9810,1091,6,298.05
16434,18724,1096,4,50.79
16435,9658,1046,1,429.21
16436,11943,1068,3,337.9
16437,7797,1062,3,74.89
16438,9951,1086,4,151.18
16439,171,1087,2,489.12
16440,4131,1057,7,408.68
16441,10870,1097,1,171.72
16442,7720,1011,8,128.22
16443,4665,1025,8,82.58
16444,10383,1088,5,316.29
16445,17247,1034,1,420.76
16446,14236,1039,4,37.07
16447,7260,1099,2,370.36
16448,17886,1045,2,339.57
16449,7929,1093,3,253.2
16450,2180,1094,2,413.18
16451,6711,1066,7,383.11
16452,18152,1003,1,412.52
16453,8135,1017,4,353.28
16454,15040,1060,7,99.71
16455,2848,1044,7,83.03
16456,18419,1080,2,415.43
16457,16006,1039,4,60.5
16458,298,1074,3,266.35
16459,890,1016,1,169.65
16460,3877,1081,4,155.43
16461,11626,1024,9,261.72
16462,14998,1099,9,362.63
16463,7527,1094,8,364.41
16464,15417,1097,1,222.55
16465,8506,1086,8,484.58
16466,1911,1020,7,419.88
16467,9025,1070,4,169.42
16468,13246,1083,9,242.49
16469,13113,1064,8,132.18
16470,6931,1002,3,431.38
16471,4989,1059,4,142.02
16472,19982,1007,9,499.5
16473,18252,1087,3,464.8
16474,5851,1076,3,202.77
16475,6457,1064,2,484.99
16476,19186,1018,9,441.26
16477,183,1015,4,401.33
16478,14855,1004,3,175.09
16479,5348,1092,5,202.67
16480,7659,1024,7,483.21
16481,4993,1074,7,270.82
16482,2346,1056,2,395.83
16483,4142,1083,1,493.63
16484,11889,1016,4,469.85
16485,10901,1054,3,51.48
16486,11023,1096,8,405.36
16487,3175,1076,5,110.76
16488,12759,1074,2,428.82
16489,2469,1017,5,262.46
16490,10300,1053,9,147.48
16491,3815,1060,8,319.42
16492,6050,1010,9,49.91
16493,16931,1026,2,400.16
16494,19197,1086,7,328.44
16495,14248,1070,6,204.26
16496,5361,1051,6,297.92
16497,7641,1073,6,386.26
16498,7543,1098,6,445.82
16499,1110,1016,2,113.26
16500,13491,1092,7,36.26
16501,3455,1030,5,418.43
16502,14790,1053,5,158.18
16503,2105,1067,3,145.11
16504,2984,1064,4,356.91
16505,10871,1036,2,316.33
16506,6022,1013,4,115.85
16507,12578,1042,4,373.85
16508,17488,1062,1,22.02
16509,4031,1095,5,147.04
16510,7858,1001,5,265.21
16511,10716,1044,6,346.39
16512,10363,1026,7,488.75
16513,9346,1078,9,76.5
16514,18560,1094,4,424.96
16515,15878,1002,8,187.36
16516,10179,1033,6,337.39
16517,8117,1039,9,446.98
16518,4762,1025,8,118.57
16519,14954,1068,7,26.07
16520,4258,1057,9,214.47
16521,3941,1071,7,141.49
16522,5258,1027,2,328.1
16523,19480,1018,9,468.93
16524,12504,1014,9,265.64
16525,1730,1037,3,73.9
16526,2459,1083,5,136.64
16527,2083,1061,1,110.39
16528,12976,1085,5,81.85
16529,3348,1062,8,253.11
16530,3884,1082,5,246.8
16531,13349,1048,9,364.74
16532,6119,1094,2,456.64
16533,15114,1041,4,367.88
16534,16494,1041,5,223.6
16535,15294,1029,1,395.35
16536,12294,1070,7,257.6
16537,1197,1031,9,483.16
16538,4810,1024,8,491.43
16539,7119,1095,4,383.58
16540,5540,1020,7,275.97
16541,10222,1024,5,116.27
16542,15582,1032,6,44.95
16543,13898,1014,4,36.71
16544,12958,1053,1,131.81
16545,2014,1078,1,239.3
16546,13881,1002,3,171.31
16547,8285,1003,9,35.6
16548,2637,1030,4,359.1
16549,13917,1084,7,456.82
16550,4228,1048,7,340.61
16551,15121,1079,5,461.48
16552,15803,1044,1,215.69
16553,9889,1001,3,448.05
16554,17713,1045,1,492.55
16555,19749,1013,5,435.46
16556,7114,1024,4,186.27
16557,10716,1066,4,426.51
16558,8141,1004,9,297.15
16559,14942,1069,9,136.17
16560,10086,1010,9,90.55
16561,7558,1014,1,481.64
16562,5715,1092,6,174.71
16563,16036,1072,6,108.82
16564,12357,1020,4,336.26
16565,4602,1047,6,399.93
16566,10859,1090,3,179.65
16567,2907,1065,8,321.63
16568,1208,1064,6,36.76
16569,12756,1072,2,316.17
16570,8245,1099,2,353.71
16571,1373,1055,3,36.24
16572,8805,1041,3,152.94
16573,8179,1059,4,485.26
16574,285,1035,1,111.15
16575,2398,1075,5,388.05
16576,1165,1015,8,495.56
16577,9473,1026,9,394.4
16578,11542,1031,3,305.69
16579,1769,1074,1,404.3
16580,6011,1058,1,202.47
16581,5957,1091,6,384.76
16582,14729,1082,6,340.03
16583,13751,1098,1,251.38
16584,5169,1088,6,490.2
16585,17685,1041,9,375.42
16586,16817,1020,5,374.76
16587,818,1071,7,467.78
16588,5546,1096,5,249.44
16589,730,1036,3,422.8
16590,11795,1072,6,264.83
16591,19113,1029,1,67.97
16592,6584,1002,8,121.13
16593,7755,1019,9,489.89
16594,794,1061,2,389.49
16595,10058,1076,1,304.39
16596,2729,1057,1,429.05
16597,3637,1013,5,123.82
16598,16998,1098,2,346.69
16599,8708,1067,2,177.04
16600,10888,1035,9,488.97
16601,18265,1066,2,98.7
16602,6908,1043,1,404.41
16603,5803,1015,6,197.49
16604,9446,1066,5,53.39
16605,10882,1045,8,48.39
16606,8812,1040,7,304.16
16607,8765,1015,2,388.03
16608,1180,1005,4,271.48
16609,15433,1050,3,127.81
16610,2209,1028,5,70.9
16611,15071,1018,9,128.14
16612,4954,1099,8,281.75
16613,9227,1061,7,466.73
16614,1946,1081,4,32.81
16615,15976,1076,9,302.24
16616,12200,1018,6,473.71
16617,14464,1065,1,68.75
16618,8916,1076,1,46.58
16619,1035,1043,3,483.85
16620,3018,1066,3,329.24
16621,3861,1050,5,376.6
16622,13009,1002,9,485.79
16623,4989,1009,4,124.61
16624,7166,1007,7,272.35
16625,11793,1088,1,163.51
16626,19366,1028,4,321.88
16627,18670,1028,8,288.56
16628,3553,1001,6,77.95
16629,9013,1069,6,214.97
16630,14512,1054,9,295.35
16631,15832,1069,3,182.38
16632,13961,1073,1,184.35
16633,2150,1005,3,132.98
16634,401,1043,4,143.49
16635,7091,1066,1,315.11
16636,9223,1037,9,386.12
16637,11209,1040,8,286.91
16638,17842,1090,8,321.83
16639,14701,1085,4,238.06
16640,17023,1010,1,382.8
16641,12035,1055,6,353.09
16642,10242,1022,6,174.26
16643,6703,1026,4,406.63
16644,10547,1060,5,216.9
16645,5805,1086,2,212.2
16646,4276,1008,7,391.35
16647,14402,1002,3,36.19
16648,1498,1052,4,272.61
16649,1667,1080,4,441.08
16650,8674,1009,2,363.58
16651,13879,1037,6,312.28
16652,17324,1023,2,449.66
16653,10354,1026,5,381.86
16654,2685,1058,5,195.24
16655,19398,1009,2,380.11
16656,4156,1018,2,272.13
16657,8052,1060,6,365.07
16658,8949,1086,9,463.02
16659,3761,1019,1,396.66
16660,19837,1046,1,28.47
16661,14875,1000,2,118.48
16662,2269,1035,6,472.97
16663,17964,1009,2,100.53
16664,8423,1032,7,103.61
16665,16010,1015,9,254.9
16666,16583,1053,3,102.41
16667,12762,1086,1,24.45
16668,10409,1022,1,341.44
16669,14101,1052,7,458.87
16670,4419,1014,6,448.87
16671,5544,1044,7,152.21
16672,14143,1051,5,183.17
16673,9671,1035,1,38.38
16674,12099,1078,6,235.41
16675,12169,1073,6,406.31
16676,6573,1049,7,67.33
16677,2801,1048,7,150.03
16678,3963,1099,9,461.32
16679,2237,1064,2,324.63
16680,10288,1051,6,400.44
16681,7617,1067,6,468.96
16682,5514,1084,1,225.47
16683,14032,1068,8,261.45
16684,16083,1063,9,212.6
16685,17796,1065,6,258.06
16686,16888,1013,5,298.46
16687,8336,1054,6,419.0
16688,16486,1031,5,193.14
16689,16227,1019,8,212.71
16690,7456,1033,8,304.42
16691,4257,1095,6,453.77
16692,17344,1082,8,29.19
16693,6734,1054,8,155.59
16694,17703,1069,4,404.89
16695,16758,1093,7,272.02
16696,12690,1066,7,183.8
16697,3529,1074,3,240.44
16698,3402,1003,4,341.06
16699,3676,1008,3,448.46
16700,7362,1047,7,471.13
16701,5484,1053,9,412.76
16702,16676,1087,1,495.11
16703,19540,1007,2,153.25
16704,16512,1025,4,85.77
16705,12429,1091,8,26.07
16706,18496,1089,3,129.0
16707,10529,1007,3,275.39
16708,12003,1027,6,462.34
16709,10625,1066,2,180.38
16710,19427,1058,2,52.2
16711,8328,1043,8,226.24
16712,14128,1074,3,333.66
16713,4862,1035,4,128.61
16714,10366,1037,8,299.79
16715,10492,1093,7,90.24
16716,2296,1085,7,234.97
16717,8985,1006,3,481.81
16718,6254,1009,5,303.15
16719,11779,1068,3,67.88
16720,5628,1009,8,87.99
16721,9893,1072,1,269.77
16722,11521,1097,1,121.41
16723,18169,1058,4,412.71
16724,14415,1072,8,163.28
16725,10388,1048,6,462.86
16726,2757,1051,9,127.73
16727,7557,1072,3,43.47
16728,15583,1070,5,365.83
16729,19705,1092,2,257.34
16730,5606,1058,9,369.96
16731,12350,1082,9,465.81
16732,10781,1013,7,439.47
16733,17265,1031,6,65.92
16734,3966,1037,2,357.97
16735,1870,1056,3,235.95
16736,13175,1093,1,144.98
16737,15841,1021,4,459.2
16738,793,1027,3,368.63
16739,13218,1075,4,460.96
16740,3641,1032,9,247.22
16741,1013,1097,9,195.61
16742,18247,1079,9,25.84
16743,11097,1062,5,248.43
16744,4608,1031,4,374.83
16745,17646,1016,7,445.77
16746,6642,1079,1,194.37
16747,19520,1035,9,129.34
16748,12252,1033,9,373.72
16749,18737,1040,3,112.38
16750,14468,1090,1,164.47
16751,7941,1023,5,47.08
16752,1580,1095,4,417.25
16753,1237,1001,6,340.0
16754,15423,1010,6,383.82
16755,4151,1022,2,490.74
16756,5974,1079,8,37.49
16757,8119,1055,3,298.44
16758,8309,1022,5,376.54
16759,14791,1033,1,375.33
16760,1097,1039,9,24.96
16761,11685,1081,5,497.78
16762,15420,1027,6,369.05
16763,7535,1087,6,369.8
16764,4142,1099,1,368.24
16765,8896,1043,1,219.81
16766,2467,1082,5,197.05
16767,14004,1045,7,369.01
16768,1877,1030,2,383.02
16769,11218,1034,7,200.17
16770,16532,1094,7,70.47
16771,13932,1038,2,87.67
16772,15001,1094,1,350.92
16773,290,1045,7,396.71
16774,4858,1049,9,286.97
16775,4013,1063,3,329.65
16776,11075,1014,3,459.66
16777,15002,1063,7,222.56
16778,16297,1000,5,399.8
16779,3155,1082,8,489.83
16780,11556,1041,2,85.53
16781,18483,1005,1,105.72
16782,4101,1009,4,353.54
16783,11980,1060,6,213.61
16784,7854,1026,3,315.2
16785,13233,1095,2,249.02
16786,8037,1084,1,455.29
16787,4072,1099,7,121.89
16788,6170,1035,2,167.27
16789,11693,1067,2,375.0
16790,5970,1029,6,243.92
16791,1851,1011,4,338.89
16792,18387,1031,3,450.28
16793,5597,1017,2,91.76
16794,471,1077,9,303.69
16795,11294,1045,5,51.15
16796,18698,1033,2,447.98
16797,11589,1001,1,117.86
16798,663,1003,9,408.76
16799,15143,1072,9,490.06
16800,707,1053,3,188.78
16801,10347,1009,6,467.92
16802,7091,1078,2,326.34
16803,14,1050,5,144.1
16804,14682,1093,8,438.51
16805,3630,1003,7,386.11
16806,17193,1018,5,366.65
16807,7804,1050,7,304.76
16808,18013,1010,2,237.04
16809,820,1014,4,459.17
16810,9648,1081,8,278.82
16811,10739,1055,2,22.42
16812,10551,1049,2,148.96
16813,4002,1062,8,420.72
16814,19328,1028,4,203.2
16815,9861,1087,3,416.18
16816,12673,1018,7,363.68
16817,2597,1010,4,496.58
16818,2335,1032,7,45.59
16819,1945,1020,9,352.92
16820,444,1072,1,29.8
16821,10292,1064,7,282.72
16822,962,1095,5,146.0
16823,10401,1025,9,347.16
16824,16011,1011,4,178.7
16825,12167,1021,4,212.12
16826,2432,1074,3,258.79
16827,19662,1098,6,366.16
16828,17699,1024,3,382.73
16829,9245,1021,3,302.8
16830,12824,1061,7,291.9
16831,19105,1095,7,224.22
16832,3612,1085,2,162.78
16833,1314,1014,9,83.15
16834,9842,1023,5,29.42
16835,2407,1025,9,290.88
16836,3941,1058,1,414.58
16837,4021,1014,2,31.2
16838,19651,1068,8,178.52
16839,13284,1033,6,240.7
16840,18372,1037,2,42.5
16841,3375,1044,8,166.3
16842,4067,1084,9,90.28
16843,7880,1082,7,371.63
16844,18232,1052,3,146.63
16845,6884,1035,3,294.87
16846,17277,1065,1,238.56
16847,8519,1039,8,302.98
16848,11922,1028,6,395.32
16849,17663,1096,7,221.0
16850,11574,1021,5,427.01
16851,6159,1088,4,491.82
16852,19902,1092,5,277.36
16853,17692,1005,8,350.9
16854,4247,1007,9,366.35
16855,12193,1030,7,268.76
16856,8309,1070,1,147.97
16857,5562,1000,7,135.56
16858,6274,1062,6,314.57
16859,12989,1018,4,478.24
16860,4309,1052,4,170.82
16861,14002,1011,9,109.6
16862,13129,1062,6,353.61
16863,10819,1036,1,71.26
16864,14301,1010,7,331.16
16865,3233,1060,1,185.7
16866,12330,1052,4,331.56
16867,397,1030,6,77.1
16868,2145,1076,9,346.51
16869,17464,1055,2,489.9
16870,2481,1058,1,452.27
16871,734,1025,2,292.37
16872,15517,1079,1,342.57
16873,9738,1097,1,208.88
16874,3452,1039,4,335.47
16875,10324,1045,6,253.84
16876,3576,1079,5,248.24
16877,5864,1072,3,59.61
16878,6925,1049,2,261.01
16879,2886,1001,7,162.85
16880,1131,1073,2,45.88
16881,321,1086,2,398.76
16882,6344,1019,6,308.85
16883,7927,1037,3,216.51
16884,5707,1081,6,264.23
16885,9154,1098,5,179.84
16886,5046,1062,9,470.0
16887,7769,1007,3,324.67
16888,5758,1030,2,247.69
16889,14340,1015,2,378.14
16890,7430,1039,8,37.23
16891,13833,1023,3,341.06
16892,920,1022,3,24.07
16893,5772,1073,8,78.36
16894,14110,1041,2,299.17
16895,18152,1050,8,433.88
16896,5834,1027,1,363.1
16897,13246,1021,1,128.14
16898,1015,1018,3,258.57
16899,5806,1006,9,35.85
16900,16368,1011,8,256.25
16901,14032,1036,3,69.7
16902,17606,1096,3,67.89
16903,3020,1054,3,90.11
16904,3685,1094,6,227.15
16905,357,1093,4,319.72
16906,17691,1077,6,234.97
16907,2649,1031,5,38.16
16908,12239,1065,6,167.17
16909,16961,1018,8,411.96
16910,15578,1087,4,470.93
16911,19276,1046,2,192.88
16912,19750,1067,4,326.09
16913,2439,1076,6,32.22
16914,4277,1068,6,385.14
16915,12159,1082,6,183.63
16916,17453,1001,2,191.99
16917,3678,1078,4,494.9
16918,8466,1080,6,213.46
16919,4664,1068,1,481.53
16920,17747,1025,7,30.13
16921,10735,1098,1,143.8
16922,11523,1077,4,25.1
16923,10996,1098,8,30.69
16924,8904,1085,6,58.85
16925,17005,1011,6,244.55
16926,4603,1061,8,312.29
16927,14758,1009,5,418.88
16928,11656,1018,6,399.68
16929,2724,1099,9,339.31
16930,13414,1091,4,249.86
16931,17147,1030,8,280.96
16932,14642,1082,4,459.11
16933,76,1008,4,323.87
16934,8919,1049,1,412.25
16935,8512,1095,6,342.94
16936,10238,1085,8,34.0
16937,17459,1013,8,480.29
16938,19251,1062,9,398.53
16939,2093,1006,4,335.15
16940,9657,1018,1,375.63
16941,10287,1060,5,423.75
16942,2778,1016,3,471.85
16943,15934,1082,6,269.99
16944,17081,1053,8,39.73
16945,8643,1037,1,370.04
16946,16364,1041,6,118.23
16947,15040,1022,1,163.0
16948,1245,1060,2,57.46
16949,346,1071,4,227.97
16950,16542,1061,8,483.13
16951,8397,1083,9,365.57
16952,19892,1036,5,200.38
16953,17424,1096,5,203.56
16954,9434,1019,6,346.32
16955,2173,1099,8,88.68
16956,15558,1084,8,464.29
16957,3870,1095,9,252.97
16958,10214,1069,4,157.04
16959,8324,1058,6,451.92
16960,8545,1089,5,492.19
16961,17121,1061,5,153.63
16962,15931,1018,7,388.56
16963,12386,1069,8,158.93
16964,16227,1095,4,323.38
16965,5699,1006,8,139.15
16966,10195,1012,7,305.57
16967,5895,1030,7,386.36
16968,14106,1076,8,220.53
16969,13312,1018,7,373.3
16970,11059,1061,3,198.71
16971,16265,1084,6,201.14
16972,13574,1025,4,362.59
16973,8457,1038,3,142.41
16974,3674,1059,1,322.2
16975,15099,1074,7,388.87
16976,10698,1032,3,449.29
16977,15101,1079,6,418.19
16978,9217,1003,9,148.51
16979,308,1007,9,326.25
16980,2107,1003,2,421.32
16981,3976,1085,1,219.37
16982,1581,1054,1,424.61
16983,14798,1059,9,345.93
16984,19924,1079,6,267.29
16985,18010,1012,2,345.19
16986,12444,1002,1,331.3
16987,12975,1065,3,422.4
16988,14432,1054,2,259.98
16989,19504,1034,1,183.91
16990,11424,1053,9,351.64
16991,7253,1095,3,53.66
16992,18332,1052,9,97.15
16993,16075,1044,8,422.17
16994,354,1091,8,300.68
16995,9699,1038,3,243.82
16996,4365,1055,5,337.01
16997,10275,1052,8,226.0
16998,924,1090,8,192.09
16999,12512,1088,7,129.98
17000,18522,1044,8,449.12
17001,13629,1088,2,69.91
17002,4296,1060,7,326.05
17003,8011,1077,7,104.95
17004,19196,1038,9,406.54
17005,12915,1021,7,149.68
17006,6975,1014,9,453.98
17007,10611,1054,6,35.52
17008,5971,1040,9,173.32
17009,230,1070,5,20.27
17010,11404,1098,2,67.16
17011,8853,1065,1,482.01
17012,12565,1068,8,365.45
17013,3709,1026,7,394.54
17014,19765,1010,2,25.9
17015,8295,1066,9,251.17
17016,5720,1040,5,131.48
17017,1942,1073,2,346.21
17018,13411,1080,7,102.35
17019,7475,1006,5,342.31
17020,18015,1078,1,196.19
17021,11680,1065,1,192.35
17022,7806,1025,2,479.82
17023,8201,1007,8,440.85
17024,5044,1077,4,367.09
17025,12515,1079,7,112.79
17026,16579,1019,4,112.95
17027,2713,1068,6,91.55
17028,12484,1086,7,91.53
17029,2218,1094,4,195.75
17030,6492,1029,8,218.31
17031,17673,1089,6,407.95
17032,4722,1077,9,24.12
17033,8097,1001,3,79.88
17034,11754,1058,4,35.34
17035,17135,1062,9,165.91
17036,10396,1015,1,433.47
17037,15831,1036,7,350.77
17038,14984,1067,8,212.28
17039,9148,1040,7,325.43
17040,2507,1092,9,349.45
17041,9910,1067,3,120.91
17042,941,1015,2,114.68
17043,11262,1027,4,179.59
17044,523,1025,3,290.46
17045,5222,1070,9,297.62
17046,3488,1047,2,483.89
17047,7623,1003,4,48.19
17048,7998,1033,2,334.51
17049,19577,1038,9,233.3
17050,2896,1071,6,240.87
17051,8430,1056,7,205.49
17052,18632,1087,7,439.93
17053,9597,1069,6,137.26
17054,12206,1087,1,316.67
17055,16142,1079,4,474.27
17056,14284,1011,8,228.39
17057,8749,1068,1,187.98
17058,10695,1044,3,308.85
17059,5752,1090,4,269.86
17060,1243,1092,4,107.85
17061,15543,1092,7,28.74
17062,17839,1022,3,108.35
17063,2337,1048,8,231.59
17064,18796,1064,1,288.15
17065,16278,1097,8,242.33
17066,681,1081,2,38.44
17067,16166,1088,4,463.7
17068,8320,1094,8,456.47
17069,422,1026,7,473.21
17070,1944,1056,2,186.8
17071,7306,1072,8,387.16
17072,6692,1010,6,205.22
17073,9544,1087,9,360.06
17074,6064,1083,2,361.53
17075,10398,1096,1,151.37
17076,4736,1098,3,141.62
17077,4870,1040,4,168.91
17078,4968,1021,6,180.39
17079,3553,1060,4,485.09
17080,18064,1019,5,168.15
17081,10130,1007,1,29.71
17082,7241,1080,8,86.36
17083,10616,1084,6,201.49
17084,13132,1083,7,96.03
17085,8584,1020,8,424.69
17086,4088,1041,6,468.92
17087,7828,1052,1,471.18
